"sample_id,price"
"147584,12.11"
"147586,7.45"
"147597,17.41"
"147606,11.9"
"147607,11.75"
"147609,25.75"
"147616,12.09"
"147617,18.17"
"147628,16.04"
"147629,9.57"
"147632,53.41"
"147638,43.7"
"147651,50.79"
"147654,59.06"
"147655,73.51"
"147662,27.09"
"147664,26.77"
"147668,20.42"
"147672,44.93"
"147681,40.4"
"147683,20.38"
"147689,22.86"
"147703,67.66"
"147712,52.76"
"147713,27.99"
"147715,41.81"
"147721,68.46"
"147724,50.15"
"147728,62.72"
"147731,49.77"
"147734,54.04"
"147741,36.94"
"147743,22.42"
"147751,32.41"
"147752,71.17"
"147755,37.65"
"147765,52.93"
"147768,56.82"
"147772,36.71"
"147774,52.75"
"147778,43.21"
"147781,70.99"
"14,77,84,117.04"
"147794,44.3"
"147795,51.61"
"147801,40.49"
"147805,86.24"
"147823,42.55"
"147824,76.55"
"147825,52.48"
"147831,51.19"
"147840,19.37"
"147844,40.32"
"147845,23.37"
"147846,26.1"
"147848,30.86"
"147850,45.84"
"147859,58.14"
"147866,85.8"
"147867,64.85"
"147868,55.04"
"147871,22.63"
"147872,53.47"
"147875,51.8"
"147884,67.26"
"147889,63.94"
"147890,42.95"
"147894,67.98"
"14,78,95,109.60"
"147898,81.17"
"147901,65.82"
"147902,22.52"
"147906,63.18"
"147908,94.31"
"147917,85.29"
"147926,36.54"
"147932,57.95"
"147934,24.21"
"147940,43.2"
"147945,35.11"
"147948,28.43"
"147950,79.04"
"147952,44.15"
"147954,48.24"
"147957,41.72"
"147960,48.88"
"147962,46.98"
"147965,52.53"
"147976,44.55"
"147978,40.75"
"147981,38.22"
"147989,64.76"
"147995,50.34"
"147999,64.22"
"148006,78.38"
"148009,66.2"
"148011,70.63"
"148019,49.49"
"148022,67.6"
"148024,24.76"
"148025,45.94"
"148030,7.73"
"148032,13.64"
"148039,10.41"
"148048,22.49"
"148050,45.81"
"148055,15.42"
"148061,63.81"
"148067,10.88"
"148071,17.63"
"148079,7.69"
"148080,16.68"
"148082,12.35"
"148083,6.36"
"148097,10.13"
"148098,13.73"
"148099,15.15"
"148100,19.28"
"148101,18.97"
"148102,13.36"
"148107,30.33"
"148111,29.26"
"148119,22.19"
"148132,7.68"
"148133,8.27"
"148134,19.13"
"148136,30.24"
"148137,24.25"
"148139,3.8"
"148145,16.03"
"148149,3.69"
"148156,1.86"
"148159,6.29"
"148168,11.56"
"148170,7.58"
"148187,8.89"
"148194,11.07"
"148195,36.14"
"148200,6.5"
"148202,29.95"
"148207,3.87"
"148209,12.5"
"148211,6.0"
"148212,2.39"
"148214,17.94"
"148215,2.54"
"148229,3.59"
"148230,22.89"
"148231,19.01"
"148232,2.05"
"148234,1.55"
"148239,4.75"
"148244,29.85"
"148250,16.99"
"148253,11.46"
"148254,16.77"
"148255,8.36"
"148257,22.11"
"148264,10.99"
"148266,24.75"
"148268,30.66"
"148269,19.22"
"148271,10.94"
"148282,36.51"
"148283,85.69"
"148288,19.06"
"14,82,89,106.52"
"148290,69.26"
"148295,24.95"
"148296,24.1"
"148298,8.15"
"148300,18.62"
"148301,21.56"
"148308,10.8"
"148309,2.54"
"148314,67.93"
"14,83,20,106.48"
"148330,16.04"
"148338,9.2"
"148343,7.54"
"148351,44.75"
"148352,65.11"
"148355,28.0"
"148357,9.86"
"148358,45.92"
"148359,25.06"
"148363,56.9"
"148365,72.31"
"148369,57.32"
"148370,35.36"
"148372,61.03"
"148375,36.95"
"148376,50.63"
"148388,58.06"
"148391,56.78"
"148394,96.52"
"148396,18.68"
"148401,40.02"
"148404,13.16"
"148407,34.72"
"148412,11.88"
"148419,15.96"
"148423,21.87"
"148425,8.9"
"148428,6.39"
"148439,44.19"
"148442,67.13"
"148449,12.77"
"148452,13.2"
"148456,5.02"
"148457,10.5"
"148465,11.49"
"148470,24.17"
"148471,8.13"
"148473,16.64"
"148476,18.15"
"148479,7.4"
"148483,26.77"
"148487,16.31"
"148488,22.06"
"148489,21.71"
"148490,17.15"
"148496,15.58"
"148498,15.02"
"148501,15.4"
"148505,23.59"
"148507,50.29"
"148509,75.81"
"148511,93.08"
"148512,49.75"
"148513,53.27"
"148515,64.96"
"148516,23.48"
"148520,60.92"
"148523,31.54"
"148536,16.57"
"148538,21.9"
"148539,12.68"
"148544,7.35"
"148548,70.21"
"148551,20.35"
"148552,91.72"
"148559,44.37"
"148591,24.9"
"148622,29.94"
"148624,37.07"
"148631,51.11"
"148633,79.46"
"148638,36.4"
"148639,64.79"
"148640,93.03"
"148641,50.0"
"148644,42.63"
"148660,25.37"
"148664,25.79"
"148667,17.56"
"148676,94.64"
"148677,17.16"
"148678,90.65"
"148686,50.12"
"148687,56.83"
"148693,54.36"
"148697,55.81"
"148700,41.54"
"148701,21.51"
"148704,40.98"
"148707,21.34"
"148713,49.36"
"148714,67.76"
"148717,36.04"
"148718,40.54"
"148720,64.0"
"148722,38.31"
"148723,26.78"
"148727,40.88"
"148729,39.85"
"148730,38.76"
"148733,8.3"
"148736,21.13"
"148739,20.78"
"148740,73.47"
"148743,49.96"
"148748,44.29"
"148749,47.22"
"148750,58.15"
"148753,43.55"
"148754,40.28"
"148762,48.31"
"148766,14.54"
"148767,91.5"
"148788,13.64"
"148797,73.06"
"148804,12.93"
"14,88,07,100.89"
"148808,28.62"
"148811,61.55"
"148812,74.14"
"148813,91.72"
"148816,42.64"
"148819,55.24"
"148820,54.81"
"148822,47.59"
"148832,12.13"
"148835,13.07"
"148836,14.12"
"148838,7.12"
"148840,15.06"
"148844,50.91"
"148849,23.68"
"148851,47.99"
"148854,55.19"
"148855,14.89"
"148857,25.55"
"148858,12.74"
"148859,8.39"
"148860,8.72"
"148867,41.81"
"148876,43.13"
"148880,56.46"
"148883,36.55"
"148884,23.81"
"148885,40.48"
"148886,53.99"
"148893,97.64"
"148902,35.16"
"148904,7.02"
"148905,21.27"
"148907,11.66"
"148913,16.32"
"148914,12.02"
"148923,12.91"
"148925,12.35"
"148927,10.68"
"148933,11.71"
"148949,63.17"
"148960,20.1"
"148964,48.17"
"148970,14.81"
"148972,16.12"
"148977,16.82"
"148983,18.08"
"148987,20.06"
"148993,9.89"
"148994,25.03"
"148998,16.56"
"148999,16.36"
"149004,20.59"
"149006,4.7"
"149013,66.1"
"149024,9.01"
"149034,18.04"
"149037,24.84"
"149040,11.97"
"149044,38.19"
"149047,21.86"
"149048,43.76"
"149059,43.37"
"149060,68.52"
"149061,60.44"
"149070,11.1"
"149073,34.74"
"149074,17.1"
"149078,15.2"
"149079,13.97"
"149083,11.68"
"149085,42.22"
"149089,41.52"
"149091,7.28"
"149093,96.88"
"149094,38.21"
"149095,80.11"
"149099,34.61"
"149104,14.56"
"149108,14.16"
"149111,8.08"
"149115,41.09"
"149119,21.83"
"149120,43.19"
"149121,54.04"
"149123,45.75"
"149124,23.18"
"149131,42.31"
"149135,22.52"
"149139,47.41"
"149141,36.79"
"149142,33.35"
"149144,33.56"
"149145,35.5"
"149149,10.83"
"149150,16.67"
"149153,10.55"
"149157,11.89"
"149159,8.27"
"149160,22.04"
"149162,5.9"
"149163,8.28"
"149166,12.68"
"149174,25.8"
"149175,15.46"
"149180,37.02"
"149183,51.12"
"149194,61.16"
"149199,20.42"
"149201,23.56"
"149203,15.73"
"149206,9.26"
"149210,10.14"
"149217,12.25"
"149221,11.17"
"149238,15.59"
"149242,16.96"
"149245,15.96"
"149246,20.24"
"149252,6.41"
"149254,68.05"
"149255,51.5"
"149264,40.65"
"149268,64.42"
"149275,39.66"
"149276,65.17"
"149277,24.97"
"149281,74.64"
"149283,18.34"
"149285,8.95"
"149286,9.4"
"149287,12.39"
"149295,8.23"
"149296,10.29"
"149297,11.05"
"149300,38.26"
"149307,24.77"
"149308,24.55"
"149310,54.28"
"149311,78.78"
"149314,18.54"
"149324,49.89"
"149325,34.23"
"149327,20.22"
"149333,23.57"
"149334,34.96"
"149339,40.64"
"149340,52.16"
"149344,41.25"
"149349,65.51"
"149352,28.04"
"149354,47.3"
"149362,18.57"
"149365,18.29"
"149371,10.48"
"149377,6.12"
"149385,14.87"
"149389,8.29"
"149391,23.41"
"149393,51.83"
"149398,70.32"
"149399,30.36"
"149401,49.27"
"149404,55.18"
"149410,50.75"
"149412,56.49"
"149413,38.71"
"149416,8.8"
"149417,41.94"
"149418,3.71"
"149425,6.41"
"149432,18.22"
"149439,22.8"
"149441,43.61"
"149443,16.8"
"149445,15.31"
"149458,46.42"
"149466,55.03"
"149472,39.87"
"149473,60.63"
"149476,24.37"
"149479,71.81"
"149481,18.56"
"149496,18.6"
"14,95,00,120.55"
"149501,84.52"
"149504,51.67"
"149507,27.42"
"149509,9.69"
"149510,11.71"
"149512,15.63"
"149519,50.51"
"149525,49.63"
"149527,45.03"
"149529,19.77"
"149540,56.95"
"149544,78.77"
"149546,33.28"
"149549,58.1"
"149552,82.64"
"149554,30.37"
"149556,23.25"
"149557,34.53"
"149565,9.16"
"149568,10.63"
"149572,14.1"
"149574,24.16"
"149575,30.05"
"149576,7.14"
"149578,7.11"
"149579,13.6"
"149580,6.57"
"149581,23.46"
"149582,60.39"
"149584,59.46"
"149588,63.77"
"149589,11.69"
"149590,9.75"
"149601,62.74"
"149612,24.91"
"149618,17.4"
"149625,10.11"
"149628,9.82"
"149630,25.81"
"149631,11.27"
"149640,35.38"
"149642,15.59"
"149645,52.09"
"149647,14.54"
"149658,15.24"
"149662,21.11"
"149667,21.65"
"149669,24.43"
"149677,55.45"
"149681,43.4"
"14,96,85,108.89"
"149689,51.32"
"149692,52.82"
"149693,57.0"
"149695,53.13"
"149700,44.16"
"149701,84.99"
"149702,70.37"
"149706,40.2"
"149707,43.31"
"149712,17.85"
"149713,31.52"
"149716,65.88"
"149717,53.11"
"149728,23.31"
"149739,27.96"
"149740,58.47"
"149743,49.6"
"149747,90.78"
"149752,66.87"
"149756,21.68"
"149757,25.27"
"149759,22.56"
"149766,38.74"
"149768,7.88"
"149771,10.71"
"149772,12.99"
"149773,5.09"
"149777,10.83"
"149780,13.67"
"149784,24.36"
"149786,43.31"
"149792,57.69"
"149794,4.91"
"149795,26.16"
"149796,12.93"
"149797,11.04"
"149804,21.81"
"149807,42.02"
"149808,33.62"
"149810,24.87"
"149814,42.38"
"149817,88.86"
"149818,81.54"
"149822,80.21"
"149829,38.01"
"149842,29.25"
"149853,62.32"
"149858,18.02"
"149859,12.87"
"149860,30.49"
"149866,61.49"
"149868,79.11"
"149871,43.52"
"149872,69.55"
"149890,5.59"
"149892,12.3"
"149896,8.73"
"149897,9.67"
"149902,21.6"
"149907,25.07"
"149911,21.12"
"149912,11.64"
"149916,15.61"
"149920,14.44"
"149926,14.25"
"149928,15.64"
"149932,17.84"
"149933,20.72"
"149934,24.73"
"149942,11.93"
"149948,8.99"
"149950,24.57"
"149951,77.49"
"149956,82.26"
"149957,20.14"
"149958,37.04"
"149965,9.6"
"149968,43.35"
"149976,50.42"
"149977,48.91"
"149982,35.57"
"149985,18.3"
"149986,48.65"
"149988,41.63"
"149989,88.41"
"149991,22.35"
"149992,50.28"
"149993,64.72"
"149996,15.13"
"149997,39.02"
"150001,26.22"
"150005,14.97"
"150006,8.97"
"150011,6.28"
"150014,12.69"
"150015,9.39"
"150019,11.39"
"150020,11.2"
"150024,5.96"
"150029,5.87"
"150031,6.78"
"150037,6.47"
"150046,9.01"
"150047,15.25"
"150049,15.1"
"150051,32.19"
"150062,6.86"
"150067,11.96"
"150068,7.9"
"150082,14.34"
"150092,8.72"
"150094,3.52"
"150096,4.75"
"150101,6.83"
"150103,5.4"
"150105,4.99"
"150107,5.89"
"150110,3.91"
"150113,4.06"
"150116,3.88"
"150119,8.72"
"150120,9.3"
"150124,5.62"
"150127,12.0"
"150133,8.08"
"150139,7.07"
"150142,4.92"
"150145,11.49"
"150149,5.18"
"150150,20.22"
"150157,10.54"
"150166,4.75"
"150171,7.17"
"150177,5.19"
"150185,5.37"
"150196,12.61"
"150197,6.66"
"150207,6.93"
"150209,7.74"
"150211,8.21"
"150213,7.3"
"150216,8.39"
"150227,8.42"
"150229,5.54"
"150230,11.57"
"150236,13.53"
"150237,8.69"
"150238,5.64"
"150240,21.91"
"150243,16.19"
"150247,24.68"
"150265,7.16"
"150267,5.82"
"150271,4.47"
"150272,4.93"
"150273,4.21"
"150274,4.82"
"150277,13.52"
"150285,3.92"
"150290,10.0"
"150292,6.74"
"150299,7.33"
"150302,7.56"
"150304,5.38"
"150307,9.01"
"150311,6.47"
"150313,6.71"
"150315,11.99"
"150319,13.66"
"150323,11.18"
"150325,8.99"
"150326,16.85"
"150332,7.89"
"150335,15.44"
"150343,10.45"
"150346,22.68"
"150347,7.31"
"150348,9.91"
"150350,8.87"
"150354,9.79"
"150357,13.04"
"150359,6.65"
"150367,8.37"
"150368,12.24"
"150375,27.91"
"150378,18.44"
"150386,17.59"
"150388,7.28"
"150389,11.17"
"150398,5.22"
"150400,4.44"
"150402,13.35"
"150406,37.5"
"150407,31.59"
"150412,19.29"
"150419,11.2"
"150421,9.24"
"150422,7.72"
"150425,17.18"
"150426,12.3"
"150429,22.54"
"150442,12.23"
"150443,12.03"
"150446,10.3"
"150449,4.96"
"150450,6.12"
"150454,20.38"
"150455,10.89"
"150459,6.54"
"150464,15.15"
"150471,8.72"
"150474,8.15"
"150475,25.36"
"150492,9.02"
"150493,17.84"
"150498,9.43"
"150505,12.19"
"150506,13.06"
"150508,21.75"
"150509,23.93"
"150513,12.07"
"150514,9.21"
"150520,10.89"
"150527,3.67"
"150530,15.33"
"150536,5.69"
"150543,7.58"
"150549,12.6"
"150550,4.66"
"150551,13.85"
"150555,36.2"
"150556,33.28"
"150557,10.86"
"150558,10.95"
"150562,17.36"
"150563,18.02"
"150566,17.55"
"150567,13.73"
"150568,9.06"
"150574,9.6"
"150577,25.67"
"150583,10.86"
"150586,16.73"
"150587,7.54"
"150595,10.69"
"150596,23.38"
"150597,12.33"
"150601,8.61"
"150604,13.67"
"150605,12.4"
"150606,24.72"
"150608,6.67"
"150611,8.11"
"150612,13.6"
"150615,7.12"
"150619,7.33"
"150621,5.27"
"150623,18.61"
"150626,5.06"
"150627,10.19"
"150628,12.61"
"150629,15.22"
"150630,15.29"
"150632,16.42"
"150633,8.37"
"150634,7.53"
"150640,5.15"
"150643,14.23"
"150645,44.57"
"150658,13.62"
"150661,14.32"
"150662,20.94"
"150664,17.38"
"150667,12.23"
"150684,12.15"
"150686,12.55"
"150687,10.62"
"150690,20.1"
"150696,9.84"
"150697,12.94"
"150716,37.62"
"150720,10.74"
"150724,13.4"
"150727,21.17"
"150732,14.23"
"150735,14.81"
"150746,8.05"
"150750,24.22"
"150759,8.41"
"150760,22.61"
"150766,23.18"
"150767,23.09"
"150774,9.79"
"150775,12.15"
"150777,16.36"
"150778,16.79"
"150782,10.47"
"150783,16.67"
"150784,10.65"
"150789,7.42"
"150794,16.01"
"150802,17.76"
"150803,13.34"
"150806,16.2"
"150813,8.81"
"150818,6.18"
"150819,7.85"
"150822,4.19"
"150826,14.09"
"150827,7.44"
"150831,2.58"
"150833,11.65"
"150837,8.95"
"150838,5.25"
"150840,19.02"
"150841,16.28"
"150845,17.9"
"150847,10.64"
"150851,5.58"
"150855,12.21"
"150856,3.92"
"150861,11.73"
"150863,14.67"
"150864,15.83"
"150865,22.71"
"150867,33.76"
"150869,14.99"
"150870,8.65"
"150873,19.32"
"150874,22.17"
"150877,11.08"
"150880,6.52"
"150883,16.08"
"150887,31.14"
"150889,26.58"
"150891,15.38"
"150892,7.57"
"150900,6.78"
"150903,15.66"
"150910,16.39"
"150916,5.92"
"150917,8.32"
"150920,17.11"
"150935,11.25"
"150938,18.14"
"150939,8.0"
"150950,12.55"
"150959,23.46"
"150966,7.41"
"150968,12.23"
"150971,8.97"
"150977,9.35"
"150982,9.9"
"150983,10.63"
"150984,10.92"
"150986,8.31"
"150997,7.2"
"151001,7.6"
"151005,11.57"
"151008,17.58"
"151012,7.75"
"151018,6.76"
"151023,17.53"
"151024,22.57"
"151030,12.75"
"151032,7.88"
"151038,4.22"
"151039,5.7"
"151041,20.81"
"151046,27.87"
"151049,21.5"
"151051,17.37"
"151053,12.85"
"151054,7.65"
"151055,22.2"
"151060,14.51"
"151061,15.92"
"151062,10.54"
"151063,10.42"
"151072,23.93"
"151079,24.58"
"151082,61.2"
"151084,11.32"
"151098,17.54"
"151111,42.27"
"151114,16.03"
"151119,5.46"
"151123,7.64"
"151135,10.3"
"151138,15.06"
"151148,20.85"
"151149,20.66"
"151150,19.19"
"151153,9.84"
"151154,7.98"
"151155,9.06"
"151156,10.16"
"151161,12.88"
"151167,7.57"
"151170,3.81"
"151171,12.24"
"151172,13.66"
"151173,21.04"
"151177,12.32"
"151187,11.22"
"151192,8.13"
"151196,8.57"
"151202,9.72"
"151210,22.73"
"151211,14.3"
"151212,12.21"
"151214,11.9"
"151216,13.53"
"151218,34.9"
"151219,10.04"
"151225,9.22"
"151233,25.38"
"151235,12.55"
"151236,14.26"
"151240,16.39"
"151243,15.79"
"151244,18.34"
"151245,11.35"
"151249,20.54"
"151251,17.15"
"151255,9.34"
"151257,9.51"
"151258,7.68"
"151259,16.29"
"151262,7.85"
"151263,13.55"
"151266,12.12"
"151272,10.92"
"151275,7.26"
"151282,6.41"
"151283,6.72"
"151296,16.4"
"151300,19.41"
"151304,21.99"
"151306,30.04"
"151309,14.86"
"151312,15.77"
"151315,23.32"
"151317,21.22"
"151318,16.86"
"151319,36.86"
"151320,17.06"
"151321,18.14"
"151327,18.06"
"151334,25.33"
"151337,35.76"
"151338,32.66"
"151339,38.27"
"151346,24.57"
"151347,20.16"
"151351,24.37"
"151352,13.37"
"151355,16.9"
"151356,20.56"
"151361,14.34"
"151362,15.57"
"151364,19.2"
"151377,10.16"
"151383,13.48"
"151392,12.22"
"151394,21.95"
"151396,25.73"
"151399,21.13"
"151402,25.42"
"151407,9.52"
"151409,13.06"
"151415,18.12"
"151418,19.3"
"151419,26.48"
"151427,12.34"
"151428,10.83"
"151431,12.38"
"151433,5.31"
"151434,17.57"
"151438,22.17"
"151442,19.45"
"151449,10.32"
"151454,17.23"
"151466,11.89"
"151474,8.11"
"151479,16.87"
"151481,39.94"
"151482,12.64"
"151487,11.32"
"151489,17.04"
"151498,15.69"
"151504,16.95"
"151507,9.72"
"151509,14.51"
"151512,13.58"
"151516,24.94"
"151518,9.49"
"151519,8.6"
"151522,24.65"
"151525,13.37"
"151530,23.5"
"151533,14.92"
"151534,28.22"
"151539,14.81"
"151543,10.96"
"151544,11.73"
"151548,11.98"
"151552,7.14"
"151553,11.87"
"151555,13.11"
"151558,10.01"
"151562,8.98"
"151570,13.19"
"151581,12.47"
"151582,6.2"
"151588,13.09"
"151589,4.69"
"151597,11.93"
"151603,20.73"
"151607,14.56"
"151608,7.5"
"151619,10.09"
"151622,7.04"
"151625,18.37"
"151627,13.52"
"151629,42.61"
"151632,11.95"
"151633,11.9"
"151634,7.78"
"151651,5.69"
"151657,26.62"
"151662,8.42"
"151663,18.45"
"151666,16.49"
"151668,7.59"
"151674,10.12"
"151684,11.09"
"151691,15.95"
"151692,11.12"
"151694,24.93"
"151702,17.38"
"151703,18.81"
"151705,38.49"
"151707,10.03"
"151712,4.29"
"151714,4.67"
"151722,13.81"
"151723,13.56"
"151725,20.88"
"151729,13.06"
"151737,19.18"
"151745,10.13"
"151747,12.08"
"151749,15.52"
"151751,12.69"
"151752,6.07"
"151755,5.65"
"151757,15.21"
"151764,8.64"
"151767,16.62"
"151773,11.73"
"151778,6.69"
"151780,14.99"
"151788,31.34"
"151789,4.76"
"151792,26.0"
"151794,2.87"
"151797,9.25"
"151801,12.49"
"151806,13.95"
"151807,14.24"
"151810,8.09"
"151819,3.79"
"151826,3.66"
"151827,10.69"
"151853,2.16"
"151855,7.19"
"151856,3.21"
"151864,9.15"
"151867,4.59"
"151869,6.97"
"151875,12.04"
"151876,12.07"
"151880,14.15"
"151882,7.59"
"151886,8.39"
"151892,5.97"
"151900,4.71"
"151902,2.39"
"151905,7.22"
"151907,12.43"
"151913,7.09"
"151924,10.91"
"151927,9.54"
"151929,17.76"
"151931,11.58"
"151940,16.58"
"151942,29.02"
"151948,6.26"
"151949,8.67"
"151950,6.42"
"151952,10.83"
"151953,7.9"
"151955,25.75"
"151957,25.02"
"151960,33.06"
"151961,24.93"
"151962,25.87"
"151964,25.84"
"151970,38.78"
"151973,46.02"
"151974,46.55"
"151978,23.1"
"151979,29.6"
"151980,42.49"
"151985,26.32"
"151987,39.07"
"151993,26.86"
"151998,27.16"
"152014,26.61"
"152032,39.02"
"152034,23.04"
"152038,23.08"
"152041,28.96"
"152052,28.44"
"152054,43.73"
"152057,29.3"
"152060,25.16"
"152066,42.24"
"152069,6.68"
"152070,34.43"
"152076,30.06"
"152078,35.67"
"152087,31.73"
"152091,46.83"
"152093,32.17"
"152098,29.38"
"152109,37.72"
"152110,27.39"
"152111,22.46"
"152114,26.08"
"152116,26.27"
"152119,29.03"
"152120,41.8"
"152125,52.43"
"152135,58.15"
"152138,24.21"
"152142,36.35"
"152146,26.56"
"152148,27.41"
"152151,29.81"
"152152,37.69"
"152159,29.24"
"152167,21.9"
"152171,6.81"
"152176,11.38"
"152177,32.41"
"152181,17.4"
"152183,29.08"
"152187,30.85"
"152188,32.36"
"152196,41.22"
"152197,40.93"
"152199,24.35"
"152202,27.88"
"152203,28.71"
"152206,24.99"
"152207,43.22"
"152212,26.31"
"152213,27.77"
"152214,25.6"
"152223,30.36"
"152224,38.29"
"152228,9.21"
"152237,28.27"
"152239,28.36"
"152241,28.55"
"152242,29.91"
"152246,40.34"
"152248,39.42"
"152250,30.39"
"152251,27.47"
"152259,29.23"
"152260,47.63"
"152264,26.81"
"152266,40.74"
"152274,39.18"
"152282,30.8"
"152285,42.4"
"152289,36.78"
"152292,39.47"
"152300,42.5"
"152301,35.27"
"152302,26.87"
"152308,41.26"
"152312,37.32"
"152316,38.13"
"152317,28.27"
"152321,32.36"
"152322,32.0"
"152325,48.61"
"152327,26.68"
"152330,43.42"
"152333,22.74"
"152339,25.46"
"152344,29.82"
"152346,26.31"
"152349,29.62"
"152350,29.98"
"152351,8.08"
"152363,26.7"
"152364,33.12"
"152365,32.69"
"152373,8.19"
"152382,26.04"
"152384,27.03"
"152387,30.48"
"152393,4.85"
"152394,27.2"
"152404,25.82"
"152408,27.78"
"152415,34.28"
"152425,34.43"
"152433,29.72"
"152436,34.38"
"152440,40.63"
"152451,25.03"
"152456,31.76"
"152460,34.67"
"152466,32.1"
"152475,31.63"
"152478,47.54"
"152479,46.29"
"152480,46.38"
"152483,48.11"
"152495,50.51"
"152496,89.42"
"152497,92.29"
"152500,54.05"
"152504,33.88"
"152505,31.13"
"152508,39.05"
"152511,41.21"
"152513,10.4"
"152516,33.32"
"152521,25.27"
"152523,26.65"
"152527,8.35"
"152533,31.33"
"152538,24.62"
"152546,33.31"
"152548,28.22"
"152549,26.11"
"152551,27.19"
"152552,34.44"
"152557,31.43"
"152558,26.9"
"152562,28.27"
"152569,28.75"
"152571,22.54"
"152574,15.71"
"152576,14.3"
"152578,15.75"
"152584,7.11"
"152587,10.39"
"152590,15.3"
"152595,11.17"
"152596,10.7"
"152597,4.38"
"152600,6.45"
"152602,17.12"
"152603,10.43"
"152610,16.69"
"152613,10.3"
"152628,3.72"
"152630,16.01"
"152632,14.05"
"152633,13.92"
"152637,10.3"
"152640,8.09"
"152641,11.43"
"152643,15.95"
"152653,14.77"
"152656,8.99"
"152670,6.08"
"152671,5.66"
"152677,8.95"
"152678,5.54"
"152683,6.35"
"152684,13.83"
"152690,3.4"
"152693,9.96"
"152696,14.22"
"152698,23.03"
"152708,27.04"
"152709,26.18"
"152713,28.62"
"152718,5.21"
"152724,12.58"
"152733,24.38"
"152735,23.8"
"152736,19.82"
"152737,11.72"
"152738,20.37"
"152742,16.54"
"152743,22.21"
"152746,5.28"
"152759,9.9"
"152761,10.07"
"152766,16.98"
"152772,15.01"
"152775,13.24"
"152776,9.97"
"152779,21.21"
"152780,27.15"
"152781,17.26"
"152787,3.01"
"152792,8.51"
"152801,24.49"
"152804,14.76"
"152805,18.08"
"152807,11.1"
"152809,17.61"
"152810,13.87"
"152811,8.37"
"152821,13.75"
"152824,7.15"
"152825,14.7"
"152829,25.23"
"152830,31.61"
"152831,26.37"
"152832,15.93"
"152835,2.44"
"152836,2.8"
"152837,3.69"
"152839,2.92"
"152842,3.82"
"152843,5.76"
"152845,11.85"
"152852,45.34"
"152856,12.67"
"152861,14.32"
"152863,5.69"
"152867,16.75"
"152868,6.89"
"152877,10.49"
"152881,7.62"
"152882,7.15"
"152887,14.23"
"152888,4.62"
"152893,16.7"
"152895,14.06"
"152896,6.85"
"152905,15.14"
"152908,13.34"
"152914,5.3"
"152915,7.72"
"152917,5.1"
"152918,3.85"
"152928,15.58"
"152933,17.25"
"152934,9.64"
"152936,14.65"
"152938,7.26"
"152950,15.5"
"152953,8.16"
"152956,18.03"
"152960,16.42"
"152962,17.57"
"152963,20.26"
"152964,11.93"
"152968,12.76"
"152983,25.54"
"152986,19.05"
"152988,5.88"
"152989,16.45"
"152995,4.92"
"152997,6.79"
"153003,13.11"
"153008,4.78"
"153024,7.93"
"153025,8.17"
"153034,10.53"
"153035,8.93"
"153040,10.28"
"153044,6.64"
"153047,9.18"
"153052,8.14"
"153053,7.26"
"153057,9.02"
"153061,7.88"
"153064,12.7"
"153066,8.29"
"153067,10.64"
"153068,9.62"
"153071,10.71"
"153073,8.21"
"153078,10.32"
"153079,15.42"
"153080,15.25"
"153082,16.99"
"153084,7.84"
"153087,41.55"
"153088,7.8"
"153090,13.43"
"153092,6.0"
"153094,7.1"
"153096,12.11"
"153097,34.11"
"153100,33.53"
"153107,16.1"
"153108,6.97"
"153113,16.83"
"153123,5.9"
"153130,11.9"
"153137,24.15"
"153138,23.99"
"153147,19.56"
"153149,7.78"
"153152,12.46"
"153153,10.97"
"153156,14.33"
"153159,11.52"
"153160,8.24"
"153167,4.69"
"153173,6.45"
"153174,24.31"
"153175,6.72"
"153184,8.22"
"153187,12.64"
"153189,7.54"
"153190,5.56"
"153194,9.4"
"153200,8.12"
"153207,20.81"
"153213,17.74"
"153214,15.53"
"153224,8.79"
"153225,19.0"
"153226,20.89"
"153227,10.75"
"153230,12.72"
"153236,20.45"
"153238,23.89"
"153242,8.02"
"153249,16.45"
"153253,9.39"
"153261,7.34"
"153265,22.69"
"153279,19.38"
"153290,2.71"
"153291,21.99"
"153296,12.46"
"153298,8.0"
"153299,21.79"
"153301,5.9"
"153311,16.27"
"153312,14.88"
"153313,13.0"
"153314,5.81"
"153315,20.82"
"153317,15.01"
"153319,18.28"
"153322,10.35"
"153323,15.76"
"153325,22.21"
"153327,8.66"
"153333,29.33"
"153338,8.21"
"153339,7.07"
"153342,11.4"
"153345,15.97"
"153348,21.25"
"153356,10.62"
"153357,8.81"
"153360,17.19"
"153361,22.65"
"153362,26.57"
"153369,13.64"
"153379,8.0"
"153388,17.38"
"153390,17.71"
"153393,8.43"
"153394,13.83"
"153395,10.9"
"153404,7.35"
"153406,10.82"
"153407,21.86"
"153411,8.07"
"153415,11.91"
"153416,4.46"
"153426,11.6"
"153434,10.78"
"153439,4.82"
"153441,7.21"
"153453,8.23"
"153454,5.78"
"153456,5.46"
"153461,20.18"
"153462,11.8"
"153464,11.54"
"153465,15.21"
"153468,13.73"
"153471,7.75"
"153475,2.86"
"153477,4.73"
"153478,5.38"
"153480,5.57"
"153481,9.07"
"153482,4.31"
"153486,5.13"
"153498,12.45"
"153505,11.98"
"153510,7.06"
"153518,22.86"
"153525,5.79"
"153528,9.81"
"153532,10.59"
"153539,12.92"
"153545,15.25"
"153548,28.34"
"153550,30.02"
